idML,ref_date,geo,noc_code,noc_desc,job_char,total_vacancies
33014191,01-10-2020,Manitoba,3,Health occupations,"Type of work, all types",4495
33014194,01-10-2020,Manitoba,3,Health occupations,Full-time,1770
33014197,01-10-2020,Manitoba,3,Health occupations,Part-time,2725
33022969,01-10-2020,Manitoba,4,"Occupations in education, law and social, community and government services","Type of work, all types",1540
33022972,01-10-2020,Manitoba,4,"Occupations in education, law and social, community and government services",Full-time,810
33022975,01-10-2020,Manitoba,4,"Occupations in education, law and social, community and government services",Part-time,735
33043451,01-10-2020,Manitoba,6,Sales and service occupations,"Type of work, all types",4660
33043454,01-10-2020,Manitoba,6,Sales and service occupations,Full-time,2150
33043457,01-10-2020,Manitoba,6,Sales and service occupations,Part-time,2510
33057416,01-10-2020,Manitoba,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",3665
33057419,01-10-2020,Manitoba,7,"Trades, transport and equipment operators and related occupations",Full-time,2850
33057422,01-10-2020,Manitoba,7,"Trades, transport and equipment operators and related occupations",Part-time,815
33076568,01-10-2020,Manitoba,8,"Natural resources, agriculture and related production occupations","Type of work, all types",370
33076571,01-10-2020,Manitoba,8,"Natural resources, agriculture and related production occupations",Full-time,280
33083750,01-10-2020,Manitoba,9,Occupations in manufacturing and utilities,"Type of work, all types",735
33083753,01-10-2020,Manitoba,9,Occupations in manufacturing and utilities,Full-time,725
33096784,01-10-2020,Saskatchewan,101,"Total, all occupations","Type of work, all types",10475
33096787,01-10-2020,Saskatchewan,101,"Total, all occupations",Full-time,7075
33096790,01-10-2020,Saskatchewan,101,"Total, all occupations",Part-time,3400
33096923,01-10-2020,Saskatchewan,0,Legislative and senior management occupations,Part-time,0
33098247,01-10-2020,Saskatchewan,1,"Business, finance and administration occupations","Type of work, all types",1240
33098250,01-10-2020,Saskatchewan,1,"Business, finance and administration occupations",Full-time,1095
33110882,01-10-2020,Saskatchewan,2,Natural and applied sciences and related occupations,"Type of work, all types",485
33110885,01-10-2020,Saskatchewan,2,Natural and applied sciences and related occupations,Full-time,435
33123783,01-10-2020,Saskatchewan,3,Health occupations,"Type of work, all types",925
33123786,01-10-2020,Saskatchewan,3,Health occupations,Full-time,415
33123789,01-10-2020,Saskatchewan,3,Health occupations,Part-time,510
33132561,01-10-2020,Saskatchewan,4,"Occupations in education, law and social, community and government services","Type of work, all types",705
33132564,01-10-2020,Saskatchewan,4,"Occupations in education, law and social, community and government services",Full-time,380
33132567,01-10-2020,Saskatchewan,4,"Occupations in education, law and social, community and government services",Part-time,325
33153043,01-10-2020,Saskatchewan,6,Sales and service occupations,"Type of work, all types",4255
33153046,01-10-2020,Saskatchewan,6,Sales and service occupations,Full-time,2305
33153049,01-10-2020,Saskatchewan,6,Sales and service occupations,Part-time,1950
33167008,01-10-2020,Saskatchewan,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",1735
33167011,01-10-2020,Saskatchewan,7,"Trades, transport and equipment operators and related occupations",Full-time,1470
33167014,01-10-2020,Saskatchewan,7,"Trades, transport and equipment operators and related occupations",Part-time,265
33193342,01-10-2020,Saskatchewan,9,Occupations in manufacturing and utilities,"Type of work, all types",255
33193345,01-10-2020,Saskatchewan,9,Occupations in manufacturing and utilities,Full-time,240
33206376,01-10-2020,Alberta,101,"Total, all occupations","Type of work, all types",44780
33206379,01-10-2020,Alberta,101,"Total, all occupations",Full-time,30270
33206382,01-10-2020,Alberta,101,"Total, all occupations",Part-time,14505
33207839,01-10-2020,Alberta,1,"Business, finance and administration occupations","Type of work, all types",4335
33207842,01-10-2020,Alberta,1,"Business, finance and administration occupations",Full-time,3665
33207845,01-10-2020,Alberta,1,"Business, finance and administration occupations",Part-time,670
33220474,01-10-2020,Alberta,2,Natural and applied sciences and related occupations,"Type of work, all types",3000
33220477,01-10-2020,Alberta,2,Natural and applied sciences and related occupations,Full-time,2960
33233375,01-10-2020,Alberta,3,Health occupations,"Type of work, all types",2570
33233378,01-10-2020,Alberta,3,Health occupations,Full-time,1345
33233381,01-10-2020,Alberta,3,Health occupations,Part-time,1225
33242153,01-10-2020,Alberta,4,"Occupations in education, law and social, community and government services","Type of work, all types",2900
33242156,01-10-2020,Alberta,4,"Occupations in education, law and social, community and government services",Full-time,1700
33242159,01-10-2020,Alberta,4,"Occupations in education, law and social, community and government services",Part-time,1195
33254123,01-10-2020,Alberta,5,"Occupations in art, culture, recreation and sport","Type of work, all types",595
33254129,01-10-2020,Alberta,5,"Occupations in art, culture, recreation and sport",Part-time,285
33262635,01-10-2020,Alberta,6,Sales and service occupations,"Type of work, all types",17580
33262638,01-10-2020,Alberta,6,Sales and service occupations,Full-time,8270
33262641,01-10-2020,Alberta,6,Sales and service occupations,Part-time,9310
33276600,01-10-2020,Alberta,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",10220
33276603,01-10-2020,Alberta,7,"Trades, transport and equipment operators and related occupations",Full-time,8790
33276606,01-10-2020,Alberta,7,"Trades, transport and equipment operators and related occupations",Part-time,1430
33295752,01-10-2020,Alberta,8,"Natural resources, agriculture and related production occupations","Type of work, all types",1935
33295755,01-10-2020,Alberta,8,"Natural resources, agriculture and related production occupations",Full-time,1650
33302934,01-10-2020,Alberta,9,Occupations in manufacturing and utilities,"Type of work, all types",1500
33302937,01-10-2020,Alberta,9,Occupations in manufacturing and utilities,Full-time,1435
33315968,01-10-2020,British Columbia,101,"Total, all occupations","Type of work, all types",94105
33315971,01-10-2020,British Columbia,101,"Total, all occupations",Full-time,66705
33315974,01-10-2020,British Columbia,101,"Total, all occupations",Part-time,27400
33317431,01-10-2020,British Columbia,1,"Business, finance and administration occupations","Type of work, all types",9055
33317434,01-10-2020,British Columbia,1,"Business, finance and administration occupations",Full-time,7420
33317437,01-10-2020,British Columbia,1,"Business, finance and administration occupations",Part-time,1635
33330066,01-10-2020,British Columbia,2,Natural and applied sciences and related occupations,"Type of work, all types",6210
33330069,01-10-2020,British Columbia,2,Natural and applied sciences and related occupations,Full-time,6155
33330072,01-10-2020,British Columbia,2,Natural and applied sciences and related occupations,Part-time,50
33342967,01-10-2020,British Columbia,3,Health occupations,"Type of work, all types",10195
33342970,01-10-2020,British Columbia,3,Health occupations,Full-time,4905
33342973,01-10-2020,British Columbia,3,Health occupations,Part-time,5290
33351745,01-10-2020,British Columbia,4,"Occupations in education, law and social, community and government services","Type of work, all types",6925
33351748,01-10-2020,British Columbia,4,"Occupations in education, law and social, community and government services",Full-time,3170
33351751,01-10-2020,British Columbia,4,"Occupations in education, law and social, community and government services",Part-time,3755
33363715,01-10-2020,British Columbia,5,"Occupations in art, culture, recreation and sport","Type of work, all types",1895
33363718,01-10-2020,British Columbia,5,"Occupations in art, culture, recreation and sport",Full-time,1620
33372227,01-10-2020,British Columbia,6,Sales and service occupations,"Type of work, all types",30140
33372230,01-10-2020,British Columbia,6,Sales and service occupations,Full-time,16520
33372233,01-10-2020,British Columbia,6,Sales and service occupations,Part-time,13620
33386192,01-10-2020,British Columbia,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",21875
33386195,01-10-2020,British Columbia,7,"Trades, transport and equipment operators and related occupations",Full-time,19625
33386198,01-10-2020,British Columbia,7,"Trades, transport and equipment operators and related occupations",Part-time,2250
33405344,01-10-2020,British Columbia,8,"Natural resources, agriculture and related production occupations","Type of work, all types",4040
33405347,01-10-2020,British Columbia,8,"Natural resources, agriculture and related production occupations",Full-time,3740
33412526,01-10-2020,British Columbia,9,Occupations in manufacturing and utilities,"Type of work, all types",3505
33412529,01-10-2020,British Columbia,9,Occupations in manufacturing and utilities,Full-time,3300
33425560,01-10-2020,Yukon,101,"Total, all occupations","Type of work, all types",785
33425563,01-10-2020,Yukon,101,"Total, all occupations",Full-time,560
33425566,01-10-2020,Yukon,101,"Total, all occupations",Part-time,225
33481819,01-10-2020,Yukon,6,Sales and service occupations,"Type of work, all types",525
33481822,01-10-2020,Yukon,6,Sales and service occupations,Full-time,360
33481825,01-10-2020,Yukon,6,Sales and service occupations,Part-time,165
33535152,01-10-2020,Northwest Territories,101,"Total, all occupations","Type of work, all types",615
33535155,01-10-2020,Northwest Territories,101,"Total, all occupations",Full-time,480
33535158,01-10-2020,Northwest Territories,101,"Total, all occupations",Part-time,135
33570929,01-10-2020,Northwest Territories,4,"Occupations in education, law and social, community and government services","Type of work, all types",100
33570932,01-10-2020,Northwest Territories,4,"Occupations in education, law and social, community and government services",Full-time,60
33570935,01-10-2020,Northwest Territories,4,"Occupations in education, law and social, community and government services",Part-time,40
33591411,01-10-2020,Northwest Territories,6,Sales and service occupations,"Type of work, all types",190
33605376,01-10-2020,Northwest Territories,7,"Trades, transport and equipment operators and related occupations","Type of work, all types",140
33644744,01-10-2020,Nunavut,101,"Total, all occupations","Type of work, all types",370
33644747,01-10-2020,Nunavut,101,"Total, all occupations",Full-time,310
33646207,01-10-2020,Nunavut,1,"Business, finance and administration occupations","Type of work, all types",50
